TCGA-AB-2915	TCGA-AB-2815	TCGA-AB-2955	TCGA-AB-2933	TCGA-AB-2929	TCGA-AB-2849	TCGA-AB-2980	TCGA-AB-2952	TCGA-AB-2814	TCGA-AB-3011	TCGA-AB-2942	TCGA-AB-2819	TCGA-AB-3001	TCGA-AB-2858	TCGA-AB-2928	TCGA-AB-2943	TCGA-AB-3012	TCGA-AB-2897	TCGA-AB-2950	TCGA-AB-2975	TCGA-AB-2842	TCGA-AB-2823	TCGA-AB-2937	TCGA-AB-2841	TCGA-AB-2893	TCGA-AB-2882	TCGA-AB-2991	TCGA-AB-2919	TCGA-AB-2901	TCGA-AB-3002	TCGA-AB-2956	TCGA-AB-2963	TCGA-AB-2984	TCGA-AB-2812	TCGA-AB-2971	TCGA-AB-2948	TCGA-AB-2834	TCGA-AB-2898	TCGA-AB-2930	TCGA-AB-2970	TCGA-AB-2813	TCGA-AB-2986	TCGA-AB-2994	TCGA-AB-2811	TCGA-AB-2996	TCGA-AB-2949	TCGA-AB-2808	TCGA-AB-2941	TCGA-AB-2828	TCGA-AB-2865	TCGA-AB-2917	TCGA-AB-2983	TCGA-AB-2856	TCGA-AB-2995	TCGA-AB-3008	TCGA-AB-2918	TCGA-AB-2924	TCGA-AB-2895	TCGA-AB-2931	TCGA-AB-2913	TCGA-AB-2891	TCGA-AB-2914	TCGA-AB-2840	TCGA-AB-2932	TCGA-AB-2875	TCGA-AB-2805	TCGA-AB-2825	TCGA-AB-2981	TCGA-AB-2839	TCGA-AB-3009	TCGA-AB-2890	TCGA-AB-2883	TCGA-AB-2822	TCGA-AB-2872	TCGA-AB-2846	TCGA-AB-2892	TCGA-AB-2880	TCGA-AB-2873	TCGA-AB-2966	TCGA-AB-2885	TCGA-AB-2861	TCGA-AB-2884	TCGA-AB-2921	TCGA-AB-2912	TCGA-AB-2835	TCGA-AB-2908	TCGA-AB-2876	TCGA-AB-2843	TCGA-AB-2934	TCGA-AB-2874	TCGA-AB-2920	TCGA-AB-2938	TCGA-AB-2844	TCGA-AB-2916	TCGA-AB-2899	TCGA-AB-2847	TCGA-AB-2959	TCGA-AB-2944	TCGA-AB-2940	TCGA-AB-2878	TCGA-AB-2871	TCGA-AB-2818	TCGA-AB-2877	TCGA-AB-2977	TCGA-AB-2999	TCGA-AB-2857	TCGA-AB-2820	TCGA-AB-2936	TCGA-AB-2946	TCGA-AB-2830	TCGA-AB-2973	TCGA-AB-2853	TCGA-AB-2998	TCGA-AB-2821	TCGA-AB-2982	TCGA-AB-2867	TCGA-AB-2988	TCGA-AB-2939	TCGA-AB-2979	TCGA-AB-2925	TCGA-AB-3007	TCGA-AB-2863	TCGA-AB-2845	TCGA-AB-2910	TCGA-AB-2976	TCGA-AB-2965	TCGA-AB-2935	TCGA-AB-2881	TCGA-AB-2927	TCGA-AB-2866	TCGA-AB-2869	TCGA-AB-2859	TCGA-AB-2806	TCGA-AB-2987	TCGA-AB-2900	TCGA-AB-2992	TCGA-AB-2894	TCGA-AB-2817	TCGA-AB-2836	TCGA-AB-2851	TCGA-AB-3000	TCGA-AB-2826	TCGA-AB-2870	TCGA-AB-2888	TCGA-AB-2886	TCGA-AB-2896	TCGA-AB-2911	TCGA-AB-2810	TCGA-AB-2990	TCGA-AB-2889	TCGA-AB-2862
NPDC1	5.38630605279545	1.08807305704756	0.215651637060114	1.77093896146745	6.242745015516	4.76578295342193	3.93268578808942	6.10401579224419	4.01044149962542	4.33901406628851	3.09621681030944	0.723019388611896	2.03972097061298	2.5300537574882	7.25481415665292	4.293788340242	2.08107881425006	1.56206800787786	1.86183748300794	3.04626211765295	0.227386703461166	3.81263068022115	2.22307310974058	1.74410295594206	0.563966984571276	4.44406140001766	4.73782572496645	6.40576913298549	5.80618767037224	5.6276001265473	0.801529610778913	1.23723941199195	3.6678943954016	2.48158801998896	1.8357090683847	2.43732443033657	0.884487971130986	5.88180384148286	1.59789487106739	3.42780111115294	2.37881233833881	1.50773020895066	4.00698643902803	4.36913630810944	5.2431431294669	5.22622142650874	0.485064149884077	4.07832205254575	1.27607913186273	5.80235195637247	3.3771125018962	1.89625169550553	2.80211047936992	4.75670362000555	0.833998064293201	3.01231246959114	1.47219400364641	4.30754510189959	4.39304476989798	4.92843759983972	4.48031489158942	2.66234953405357	1.72404469290694	0.992913345469774	3.23710278377643	3.20568637117609	0.907690511712559	1.04029980478487	0.626681255511553	2.92993885691662	4.64798849251066	1.71794813131726	4.77330434050889	1.59269430745217	2.35236588232217	1.54921078659398	0.60699541574512	1.40987152812303	3.28030368811303	5.93608360208006	1.8687740670629	3.38660004379951	3.8857783575695	3.02501302046688	1.48772043386737	6.22893160100924	0.158672841280955	1.81466279959425	4.58629397453972	5.02128560790647	7.36794848243542	1.94875781613438	3.66090694571287	1.76899433605324	3.18070945426661	5.05792372772456	4.44802079728224	6.28843479265815	1.02047731027076	3.88651698153989	3.72331827430986	1.12607155095099	6.09468219737972	6.48023199527591	2.2263266401222	4.31521986078541	6.25939961187423	5.1163210858915	0.785438228483868	4.0705859675638	1.06798558275986	0.757291614042837	1.4566300718781	5.35037631022519	3.69476209864212	1.29672169370439	3.75896935821008	0.868768062768462	1.28382400937239	1.36058452709382	5.32249063626487	5.43391187264863	0.909489874249222	2.79311784485168	2.29134746871998	0.766292132147351	5.3135110713902	4.02599528904048	4.61528857260466	0.720360076993411	3.97697578048843	3.23838150314895	0.399201834520292	1.2446204098299	1.88526900390536	4.06855473696689	0.473070034843292	5.73615619557821	2.27473487708209	1.54581075100304	0.974269677434868	0.786416452874626	1.7490630891277	1.96379813908835	0.595647731853945	2.5627240360353	1.01269380890973	3.29163729713404	3.17607634438923	2.49440332119485	3.91004184465325
ELANE	6.77359552081886	7.36956419553557	0.562629191736487	6.41663406215841	0.644236918691213	0.83713203765926	8.32997030307769	5.80706274672807	0.0442209295995141	6.23909783077423	5.79193906459533	9.92034079568477	9.57103452970839	9.04119150030407	3.31039785634509	1.83513785393974	11.3155758530237	10.5288223075341	10.1539421019491	7.86291254359909	9.71299893729194	10.030091874505	6.17141661794813	11.9968992433837	5.78620322620368	4.80440881812543	11.0909321404839	6.46388757609038	6.52665556990376	6.70551904063985	6.19911576940271	8.39303301094535	2.98292368497609	7.07572194038202	7.94444853103254	6.91359913516865	8.40208686784679	9.79798941803548	6.96181545876698	4.49022802740756	6.86910767103134	3.53090599466395	10.8906078073287	7.52576195587229	8.63669276633813	6.96522556496714	8.63621966663963	3.69914626177682	7.40538997680595	4.66184421087429	4.27098933530906	4.78425007557501	7.19978520431961	2.95139979955197	3.2666571794855	5.4867089033915	5.87414529490558	4.69882521617855	5.32939057783295	2.9750853587457	6.09317773354433	6.32011691720956	10.1008002950496	2.86749502271723	9.64219920501693	0.987493542370894	3.52304249233321	3.95192996537718	2.09630841262413	8.51794845276103	2.11980236399313	10.6214429395903	0.32396074687755	11.6196450161013	9.05256940927342	8.03263481046662	3.49291965512099	5.83248220535486	0.246389722792206	2.46427800703275	6.57558205434586	6.66775165142751	6.61741427469128	5.40821287667439	2.20676917301353	6.43323806763359	5.75220587332598	5.39075881401873	4.20646428244657	8.44857516848906	0.224587357036362	3.23228821711362	7.21326950631948	4.00113207132721	6.71961470568395	4.22977170853641	1.38979861551037	3.81643894305614	6.21236603214261	6.64328347044933	3.78347760838441	8.41218662965908	8.69036121935202	8.44084633340794	10.6684586704774	7.65989459705897	0.430705440213203	2.77539510316672	6.4990986804735	5.08750018110935	1.33145586148139	5.9896576665622	10.1120680334086	8.08712122153996	11.4455415300455	5.80923924184994	3.66899727615867	2.76299697911185	5.91170260574582	8.51688976792249	11.4476835352649	6.47469220758355	7.32943219953547	5.88501128131698	8.16116514648649	3.15542624134015	4.91580291098516	7.20923109548789	5.07801712870593	6.36333755928777	7.6014476776628	5.07990158514506	7.81611710628151	0.501634395783329	6.34539602053707	9.66883730719271	0.255468464760218	6.91401312302995	4.58949625210813	0.971044430784624	5.08509742923552	8.45000327671915	6.40016901152776	6.3957318793057	8.36017023014215	2.53779154339574	4.45378291588267	9.50842310613209	6.53701955511019	8.18006529060797	9.9036024659414
IKBKG	1.64732832619326	1.36095865120779	1.22268587688001	1.1774541423216	1.39542370240914	0.818595858574543	0.982302703938247	1.97757447801572	1.06840735290378	1.44419527825125	1.4287995226502	0.900957669554214	1.22330020915121	1.45859303799505	1.28277723459869	1.53705945067199	1.13780252409944	1.33028073339173	1.15914153190198	1.37094652817707	0.946207353163719	1.21854622645514	1.63824718192947	1.84121676337907	1.54838335497262	1.90170103604002	1.19733261526647	1.42090597242551	1.31302638289173	1.55939979104461	1.70992625212273	1.1464369116377	0.740332835901978	0.919431923792512	1.61985713735058	1.87742819641863	1.46416375825195	1.68829496378823	1.3588952671069	1.45825442395363	1.96207625231428	0.9454669474065	1.87506168156013	1.53551352997082	1.63752214710034	1.32266368179949	1.08357965563771	1.65411057706269	1.32174688100976	1.74576611580985	0.836700576696022	1.25786933959662	1.78172521991282	1.51243575239375	1.55116111406385	1.51294539981519	1.89235371937747	1.47305382072612	1.64925399281184	1.14729823147078	1.62631904339927	0.985118429866922	1.27924484458344	1.73037519300826	1.48717452064587	1.52667782101415	1.99621083924808	1.7901639763945	1.03192587491928	1.46643970759069	1.41332544751285	0.916789073510309	1.21987230649104	1.20761615242317	1.40522671155292	1.21852266822196	1.40732338023515	1.82839598724884	1.15449118262698	1.48122763179253	1.42797028665599	1.47896093625806	1.30483283788931	1.26359274098506	1.9079823987024	1.44236285179969	0.954380889082408	1.79912710400896	2.01115961492594	1.2718565078317	1.76389253428684	1.4793702702453	1.50438903420831	1.6771577584147	1.87704452040552	1.83401700207517	1.17306857288138	1.29422078206449	1.60294140295225	0.955330585909366	1.37114955309169	1.50306525718197	1.29220161030832	1.45828382615296	1.15557762723629	1.58711915972331	1.36930342965623	1.62037761508561	1.55712870472295	1.65734183266448	1.54682138206129	1.11362782923866	1.43434639923933	1.4152475764483	1.1453448634284	1.28563894939416	1.4287073493059	1.68956888574211	1.91505541549609	1.82591788540462	1.11381783003452	0.935535558023422	1.43671567244438	1.67060107515664	1.14794811581903	0.998514124813672	1.61335955648062	1.42853584834278	1.45653703128611	1.97040200538225	1.42676712771097	1.55308668480086	0.899427712645785	1.46519611317925	1.79433434527849	1.84745940253588	1.29737926289681	1.6437070651084	1.62913229999394	1.9754805167894	2.45166056909989	1.43060000847135	1.59023983321076	1.48383073608054	1.58468018577078	1.56578871014997	1.60748466646322	1.50834041470624	1.23502483863965	1.48183778464873	1.59452705227866
CASP3	3.92568426916788	4.16263623881186	5.56350533628358	3.88984244368948	4.64947463135955	5.03024071961096	6.06390605539524	3.89543156613555	3.8611603729819	5.15584312135572	4.66389335399359	4.77632564061169	4.85344081128635	5.39865204048874	3.42799334232003	4.15917060198734	4.62027496583471	3.76648703505131	4.90506491259643	4.01619765895568	3.96136217499731	5.78837981013381	4.88323565522455	4.57731280349696	4.08473271739493	4.36501917837908	4.32224328932006	4.82245279757563	4.47613473614937	3.38288052899826	3.95195233882693	4.45503191027711	4.17441121259037	4.76805249083977	5.01149698062947	3.55231804383726	4.11070650246467	3.81892314364149	4.73517500057138	4.72558521051666	3.70060173479415	4.24751210933525	4.5534901434447	3.52682878151066	4.09578773715169	3.64776693592697	6.29820923616907	6.19751375447763	4.29748491571057	4.54527711801941	5.36019042623333	4.02815184181117	4.79627743105481	4.00732379507211	5.43940771447294	4.29326452963789	4.08521812939797	5.55951383891539	6.79446005633224	4.20469007610413	4.80095734779876	4.98936293477959	5.69612043298606	3.38219231627826	5.36092256313203	4.84695057330866	3.93403992778807	4.26996820063334	4.23960578447145	4.41950450911947	4.75365159851786	3.57999831237268	4.38910075149909	4.11454526840875	3.93844670975344	4.40758456993594	5.56749099266608	4.05603981427039	5.53139705713515	4.70512198042894	3.7472359248352	3.98779834989132	4.85931859887273	3.95441874750573	3.63348933549578	4.13993929311457	5.34076448851166	4.92234391863256	4.10797487347878	4.76870518924311	2.99792355027233	6.08813714357606	4.29935896677128	3.94263742241202	4.06688051771804	4.76628825163291	4.76817585388209	4.15354676250501	6.29206924263686	5.44852371370267	3.83960693037932	4.72045195037412	5.6435777227589	4.15133848915262	4.97342530188738	5.68267357465099	3.74561920309202	4.3401862363223	5.15892348758879	3.96712248483115	3.89218505070629	4.31609576855745	5.43747944273253	4.1864458850588	4.77488349955307	4.57546058661192	4.10530595939314	4.40713789459852	4.75818643053203	3.55998853361059	5.10864112218159	4.66196730995768	5.4411717074394	4.49985162596919	4.33109249986457	4.49192683219186	4.6176287883333	4.75166777074235	3.37195579307316	3.78831298364955	6.45054649465276	4.0338308631487	5.57973891524369	3.99233338175094	3.91192929542348	4.09968486454877	3.91261441976291	4.00111675463464	4.71067696408694	3.83147801331412	5.32492362450301	4.70936894502607	4.47258979628822	3.95235500160188	5.75294175833737	5.06720802946312	5.99339381043815	4.03158751926732	5.44307283512348	4.48508414640308	5.5172161571858
CARF	2.30803666054693	2.31460720629389	3.23221498724884	2.19768079759427	2.68678041088409	3.28420717255092	2.57083909992978	1.40945719675064	3.05103201023824	2.42673734444618	2.61500918700029	2.08230541889147	1.98177960359019	2.4508127081166	3.09343848166374	2.50993850841542	2.09031553682693	1.9903246552023	2.75083478844046	2.79082248960987	2.4874441586484	2.34533477139521	2.42700215244613	2.06739985398269	1.51272194562963	2.67905035165954	2.26214386797268	2.88046866396499	2.77690325135982	2.00948154519661	1.94720045485409	1.985778377346	2.3218374907938	2.49749433952304	2.41684109275025	2.09123471213278	2.15823715973938	2.56075896822806	2.8373755356419	3.00265193966702	1.45462705973151	1.66977876708908	2.31741116654655	0.686639288163352	2.32421238008759	2.79443520613238	2.92540741248542	1.74070698484387	2.53916154136703	2.57371189148291	3.30199274414243	2.75732882646471	1.55653339856104	2.4334896338388	2.39827046165501	2.52771995265117	2.33751015680887	3.22833725016495	2.84280710567077	3.03943181736373	2.14674351443938	2.46322014097659	2.79834130622824	1.8529125210103	2.6851231746632	2.83048432774362	1.69289091073255	1.70710022447325	2.88347536652705	1.85939831868128	2.87893677741388	2.59198477261957	3.19224341180089	2.89251071120399	2.21082491141228	2.02324860906049	2.51772090697572	1.68244115661019	3.00654362923038	2.20237289624202	1.98522825988711	2.46938641522841	2.58829416173792	2.17359695270718	1.42112686943083	1.89110922688083	2.70721620845554	1.99986113391928	2.27193865600554	2.25728735972706	1.41552288449862	2.19795500672353	2.62390103300479	1.90703408853899	2.33762033219674	2.17720631233789	3.10872332590033	2.92359475891826	2.31916528698956	2.00311466008864	2.72611557615019	2.70958532130919	2.29234121834723	1.54646976671555	2.50538513582614	2.21992526241232	1.86599282746099	3.40637543961725	2.73918297065137	2.52453613621247	1.7408559093616	2.52031638414354	2.44602167361113	2.59422080080197	2.62246374161995	2.5322142088533	3.1059941356101	3.03440097140974	2.24774951945469	1.51812518414001	2.5873645108382	2.69270794279558	2.58451110701335	1.86591406493109	2.78673477034075	2.36203862891209	1.92224086214554	2.56034934389964	1.93971178337688	1.91707423589724	2.83089944349621	2.62002892984265	2.87775170876122	1.60626359768729	2.04791000761677	1.98296401339899	2.44845142612582	2.51923139232287	2.13610933805777	1.99653047794564	2.74644864426884	1.99363994676914	1.96687708726749	2.12094608360337	2.6464928720786	2.84310148078728	2.09105187203607	1.27404453236265	2.41235935674522	2.26669480485734	2.24053293068651
TP53	4.95430055297208	4.96617802896467	4.81284473857522	4.30328028360898	5.20641231491585	4.02179683672551	4.82012993548519	5.33759621421069	4.7759202170374	5.16824288071165	4.79945052515472	5.30530554645699	4.36177748148931	5.0705889727657	4.92991689671353	4.65430148496693	4.47174933856539	4.48505129115134	4.93566246521848	4.89703417321902	4.21687077320496	4.52106141883689	5.53067787766845	4.11212711058796	5.37365482280188	5.20486415275297	4.64667707289213	5.24043760197656	4.79234834229821	4.38749006701459	4.84990070862337	4.96861380701511	6.02852561432735	4.7112630656516	4.6059470310633	4.93766453698789	5.13375995956145	4.48218485215091	5.19913285268932	4.79552800240589	4.79885409298393	5.44049580379724	3.63114620025688	3.06995937505806	5.12166653960456	4.44546319148015	5.03209422932986	4.49315670350493	5.04274106826875	4.91186172357997	3.68723877401845	5.1037934499809	5.4175578712866	5.25243647513585	5.58356692016875	5.16617553823621	4.59480589479306	5.22663953783295	5.37493583169422	4.95312412927441	5.20064833641677	5.04184485587369	4.30690089780722	4.65544628769547	5.25008538553154	4.5441335720548	4.521376814476	4.09689938608061	4.84776495464445	5.02376410982079	4.32670775211335	4.90699590850263	4.95575915884688	4.22765021152664	4.92194992336252	4.99672587826317	5.10961881714931	4.14743777290573	4.91013973054413	5.85535638657112	4.84963854061414	4.68314958609194	5.05795707600821	4.89150813733584	4.59978195257596	3.45416325638557	5.01791834578289	5.18634802388076	4.44134270902365	4.95797447758991	2.8661374780929	5.87524165457091	5.18588319169654	4.40926193646103	4.91852935185541	5.63720042368269	4.34141510114037	4.3514792184126	5.34025888664234	4.37256560997607	5.11889000664276	4.39253106322516	5.19487108377346	4.56419949746496	4.38206266037157	2.38995964488289	2.1098516273871	4.2179619617424	4.77599130603087	5.56553259430981	4.31495894179142	5.1257763072152	4.70016779999029	4.96402335329766	4.53339888655642	4.64053763983705	4.99606781054051	5.53548441615329	5.41244587343531	5.36686980980796	4.86783569165445	4.9006712159808	5.40388700738398	5.23049393675601	5.00974219300871	5.03354193637869	4.39876215831653	4.81698413507615	4.60012164602843	4.857376926688	5.54407142372733	4.70570426115631	5.3179610049944	4.16325155297447	4.44816422233017	4.46290694751964	5.38825567638687	5.15800128033489	4.73444679550029	4.65246068105826	5.4800905919366	4.6548886033456	5.20932000765367	4.29186357919941	4.99094714785572	5.1615205140991	4.66632428659878	4.79552332699291	4.71472743471069	5.04902429017784	5.07588128312121
ETFB	2.3154488507968	1.85906032415341	2.32972351783602	2.3618124255013	2.22343459808733	1.81098059527485	1.69943258750363	2.54744439990164	2.45713617067415	2.1586911937642	1.44100852314534	1.81375738975852	1.85432724933505	2.10576388620009	2.28946208969272	2.16122050331778	2.0167747766666	2.37319020649703	1.80619452870407	2.98751642608786	1.85330865703329	2.02208617146736	2.40765811873157	2.19010595578278	2.79705221030453	1.92563945920712	1.75212685710123	2.40651544594245	2.77688430661647	2.21611056396715	2.74588333411457	1.97874367645555	1.70133435552606	1.60392657233254	1.75148771589393	2.5448582527072	2.41740104100328	2.47543565391708	2.63548904098266	2.14105440990815	1.93288549499249	2.78701760915478	2.20850071647461	3.08451809792378	2.02949635151064	2.23229051987927	2.15833217939336	1.86905015860903	1.66689653787575	2.30954263670903	1.91893420181753	2.30634653545899	3.04675017023843	1.64239798484406	2.26773683252916	2.68191809313004	2.18520529068037	2.5381177094756	2.80720879025923	2.23363716154248	2.70552412761041	1.23946281168157	2.52310875318615	2.61397947892528	2.01536232823756	2.36174422073988	2.47674147391681	2.31858958977142	2.27195717603858	1.41210567101207	2.24533349502673	2.89309345222776	1.49789027637992	2.2692944241993	1.59726752011097	1.62967182179705	2.22030456817693	2.44572882184335	1.87793345631961	2.34630820429083	2.91979293941261	2.36421157334139	2.64575445038448	1.67048777498534	2.58050442475454	2.45512491643692	1.99247587475175	2.48382325669178	2.3202166208845	1.83313742780328	2.79475708186085	2.49309904667193	2.11933227027245	1.5190401197476	2.60743968808294	2.35988629586001	1.53857441678462	2.40857573592296	2.53148676561264	1.61475789389273	2.25495316046853	2.50783421072	2.13851797181292	3.05561528000078	2.19667533759702	2.17684070931544	2.17444956450188	2.13743860101232	2.52899681365089	2.43462342420478	2.21881030032212	2.03441893223535	2.4763080602812	2.07422385729042	2.19052415561082	1.79094631823865	2.47896559431447	2.43153203630809	2.4053920192067	2.75590942316273	2.17208198056443	1.82886510716993	2.39616962956117	2.96871563090729	2.30156540610253	1.9971796616274	2.26731855348768	1.77443708126157	2.34752931659471	2.70240732158516	2.58495600857886	2.0490065102654	1.44691416055488	2.30455075918339	2.42796492482085	1.8913130223615	2.5004910499355	2.50986556077846	2.32780145327661	2.26483304622847	2.51853413186487	2.3773575606391	1.84691247406487	1.80134451788661	1.71526696878654	2.51671690292754	2.15310586469835	2.60679658063347	2.47739523627209	1.76280292200333	2.3724615539127
COL9A2	1.6469340392375	3.08384461135832	0.792721777183584	1.73037171468283	1.01046835483613	2.46053446524658	1.25941953649984	1.98861525398257	0.117419601240429	3.36099909124735	2.1663809194286	1.92162865193503	0.931934665335708	1.82839761216983	2.04750558400388	1.33473816273965	1.07211883785589	3.12374034867598	2.68905019028218	1.36288110693618	3.02859001454775	1.11212694373613	2.54329245650741	1.97303922674848	2.92362347052171	2.0080497402155	1.86475667034903	3.91787662120125	1.39503153164364	0.791517793471026	4.74185578751067	2.20128506316422	2.69394118856224	1.37150366278918	3.25983544260456	5.10300700640077	2.63568962523571	2.46612277376454	1.97022565090539	2.1914211535304	1.30294776225595	2.32095943285656	1.32360526250723	5.6444582450446	2.20868081007644	1.3392970419393	1.2880596556157	2.51513286599255	2.23186459922554	1.4859079887696	0.795646191813219	2.40641503462064	3.66885549201704	1.59972626139483	1.49224340474584	2.13389325631823	5.11453402472931	3.03285955765722	1.24911216294141	0.678952401690859	0.542547104696515	1.0927960350311	2.73928300847501	4.75816937087702	2.87269364210908	0.638109156704075	4.11178418936149	2.08720007709635	1.55935181971866	2.58428764252372	1.05098152923443	3.37619979524974	0.766747034224129	1.96641127062225	2.74609408802645	1.65434937986481	2.0921851072787	2.61811834767034	1.5452992382416	0.36905624486412	3.57866825787909	3.19927579456198	2.53804965044129	0.536197162531304	3.77078888253457	0.910932476675979	1.93394157355886	1.53728115543713	3.47443344730744	3.28190681386343	2.03835681017405	0.786009462911787	3.50384990194173	0.472258065728543	1.39917218780617	0.9849003484021	0.197634944238648	1.23674485748883	2.31596582874221	1.10537972023652	1.71679120720388	3.52695269250161	2.79569319060619	4.51455531936816	0.975402521091721	2.21035769092276	1.3387204827615	0.592937181951453	2.27907988738024	2.67185856267165	3.43079855625773	3.03739610414192	1.31798935940053	0.891719749407591	1.26744590772689	1.79538295364906	2.51217049259948	3.0881312482433	2.02508409083385	4.61856698408223	1.33086067463914	0.7446153653177	2.29505441113375	2.37327652855833	2.04459031254318	2.45326734112232	2.01944466129475	2.49424278386995	1.4559739288241	4.4410465147881	2.00886906145397	2.97914771388268	2.00605920084796	0.756303341365315	3.2491171702863	2.62243609637398	3.63531791871432	1.54799807740185	2.61628970145001	3.88534007822467	2.7170433351423	2.04470675684273	2.79134545771326	2.36206809448738	3.06029594172628	1.98012769321126	3.58223804519873	1.89473784306316	2.85418859224108	3.05528989844571	1.51975474552282
CCNA2	2.78097123525943	5.18369571786137	2.90713948712248	4.15852123049964	2.90530391301898	4.39387537890479	5.43016214347147	3.96138810722515	2.67756709896264	3.18299748738943	3.49675121759418	4.63210532137973	3.33307933505491	3.16847452431938	3.45884510947749	3.81235856980168	2.92139234088611	2.64686631790107	4.17507982797784	2.84028073273421	4.98929344378517	3.13176083945696	3.22178770234559	2.77232360125449	5.03909583202033	3.31433732962623	3.20488644869392	3.67567029967488	4.3571120915057	3.77317772204117	4.16482327809923	4.9025053581904	2.75004132072132	3.65235340518133	2.72739227706457	4.08040354928713	6.00142688596942	4.00213721158118	4.27732422849098	4.68589362722646	3.87653659164031	3.41843420023594	2.95314564590882	1.6908251495385	4.14400393678561	3.31548739870539	4.84853280829248	3.47132014580386	4.66866434493992	2.4892644398494	4.3601809428866	3.87734377288929	3.36756159505723	4.33874101701541	4.69675892873904	3.65547090328911	3.15244402186471	2.3409712357499	2.79222359259285	3.83695319328299	4.85477963764789	3.90190083156924	4.39648011324482	3.14965917338561	3.50395927053036	3.49898734768901	3.62194870335424	2.25622748708698	3.82031582044431	3.4054154385286	2.38486295910629	4.03821579210228	2.96962960469056	3.61804244512658	3.66831885466705	4.28804252272978	3.52145282582243	3.6716670206089	3.19688853729297	2.89630769773505	4.28484722941863	3.89893000331167	2.66901905296836	5.3422756087532	4.55163167468391	3.85339689429754	4.15910034827833	4.44979971323604	2.59772781070468	3.94165003687736	3.12694874508147	4.93885974422005	4.1383787118184	2.22562352876729	4.51593380394993	3.93400311652966	3.78584240902982	2.79527862589923	4.22487532575632	5.07111178261131	2.91597342873379	3.08693013384944	2.88554878998367	1.07563599493832	2.37437459555174	4.78170172286139	2.06882177848062	3.9021816567638	3.7538879560857	4.05858318766962	2.78207238620524	3.72287035959732	4.26362113277421	3.54991555362196	3.34650196108065	3.7185073953668	4.03922263641324	3.86572980714247	3.97487250826647	3.9272337234558	3.3569700237074	5.08166941193325	3.67496451248898	4.69891020578986	4.15368213438821	4.74512490296773	3.89283493850927	3.32477993502628	3.56528033303184	2.99642056493474	3.72044811969719	2.94062439286385	4.02661683428994	1.78424054663524	3.97878503693427	4.42107784399141	4.09269964335636	3.51079232936665	3.1790361248008	1.98098421826423	3.99410538514105	4.19150816961635	3.70323029706918	2.44335972794083	3.55727406137481	2.94696230898834	3.70650181991109	2.77096030945575	4.34113325247831	3.47747787478747	3.21032838719729
BTBD3	2.99232286644264	2.3570719647544	3.7483431504526	2.55371707775104	3.6937166552927	3.0497565624599	3.33503999185234	3.01590731909033	3.4878631810564	3.34052680649134	2.94712675169315	3.32548974845297	2.9066052985018	3.38154751935116	4.06999339117626	3.62065912983257	2.79250952210471	2.9908517811444	3.70518281846944	3.30044283978027	3.17763783437234	3.01106799099406	2.33769139942063	2.74623858720264	2.59005918519775	3.30595462061775	3.06909272436801	3.47672773732476	3.9244856931975	2.95957617571708	3.33214263011448	3.08227135115529	2.5944317438493	3.81873298954471	3.52710662769687	2.62719568149411	2.62033069062001	3.20814093013995	3.05348499822689	2.92766875156287	2.38064744968096	2.81769549277384	2.76920301070234	2.42310024111194	2.50641025726131	3.36410341014221	3.0921717424569	4.28491531961314	2.1421166990694	2.91015009454375	3.29857107679387	2.51032598090194	2.53610737338662	3.01376523861428	3.11710288432392	3.24498003995314	2.85024735766779	3.92828693330943	4.10727441602085	3.80404942753234	2.51004235111919	2.98634776476128	2.87812754371024	2.67789358600264	3.06932133835626	2.32717399528987	2.54185725923804	2.41903831084806	4.02988483451251	3.2027701631659	2.79072200132815	2.17690962587171	3.60996411888306	2.95632192774168	2.69657923258258	2.21502061491747	3.13181894085028	2.52960159024372	3.25949772575557	3.80463907021232	3.27587746921296	3.39324113882507	3.42620677732713	2.41118243135816	3.11796510718829	3.22710490543912	3.3536293020381	3.01922241884559	2.88196682934004	2.80081439667963	3.18954247454244	2.67183184792895	3.54047618118663	1.79020068421775	2.56751088874538	2.91003858167583	2.3140827785011	3.67664992452467	2.6401028436504	3.37700613483594	3.34114150943413	3.22988181500276	3.72006937970908	2.30223539707264	2.73539804819415	3.27840767753882	3.27579718354815	3.05747643974853	3.14684646102227	2.7928603487003	2.02600290503283	3.69783274470597	2.38531810219501	2.82173143698386	2.7910161495628	2.79049618988247	3.73280102063152	3.35459080949238	2.80494381377468	2.68599798960512	3.06339197477173	3.2649224991763	2.96301016743704	2.89499310677864	3.44259176704056	3.5044322577883	4.0310104733602	2.84933078264514	2.3933198162167	2.80139501517251	3.503571356114	3.48552472101237	3.71438181155944	2.1885484150649	2.69576959909742	2.36390303460458	3.37717026453347	3.95899760587691	2.97472808234366	2.84224010347118	2.91597323758168	2.6541435809555	2.74799807932231	1.86482598969582	3.5822862251299	3.66963796670456	2.71116536187298	2.5836182446673	3.28065022815618	2.6260316200135	2.587333064054
